set_id,workout_id,date,week,title,start_datetime,end_datetime,exercise_title,exercise_category,set_index,set_type,is_warmup,is_working_set,weight_kg,reps,volume_kg,bodyweight_kg,is_weighted_pullup,external_load_kg,total_load_kg,e1rm_kg,total_e1rm_kg,external_e1rm_kg,distance_km,duration_seconds,rpe,exercise_notes
68ea84f5d89c_power_clean_2,68ea84f5d89c,2025-01-07,2025-01-06/2025-01-12,Strength,2025-01-07 11:44:00,2025-01-07 12:37:00,Power Clean,power_clean,2,normal,False,True,40.0,3.0,120.0,85.1,False,40.0,40.0,44.0,44.0,44.0,,,,
68ea84f5d89c_power_clean_3,68ea84f5d89c,2025-01-07,2025-01-06/2025-01-12,Strength,2025-01-07 11:44:00,2025-01-07 12:37:00,Power Clean,power_clean,3,normal,False,True,50.0,2.0,100.0,85.1,False,50.0,50.0,53.333333333333336,53.333333333333336,53.333333333333336,,,,
68ea84f5d89c_power_clean_4,68ea84f5d89c,2025-01-07,2025-01-06/2025-01-12,Strength,2025-01-07 11:44:00,2025-01-07 12:37:00,Power Clean,power_clean,4,normal,False,True,50.0,2.0,100.0,85.1,False,50.0,50.0,53.333333333333336,53.333333333333336,53.333333333333336,,,,
68ea84f5d89c_seated_triceps_press_0,68ea84f5d89c,2025-01-07,2025-01-06/2025-01-12,Strength,2025-01-07 11:44:00,2025-01-07 12:37:00,Seated Triceps Press,other,0,normal,False,True,12.5,15.0,187.5,85.1,False,12.5,12.5,,,,,,,
68ea84f5d89c_seated_triceps_press_1,68ea84f5d89c,2025-01-07,2025-01-06/2025-01-12,Strength,2025-01-07 11:44:00,2025-01-07 12:37:00,Seated Triceps Press,other,1,normal,False,True,15.0,15.0,225.0,85.1,False,15.0,15.0,,,,,,,
68ea84f5d89c_seated_triceps_press_2,68ea84f5d89c,2025-01-07,2025-01-06/2025-01-12,Strength,2025-01-07 11:44:00,2025-01-07 12:37:00,Seated Triceps Press,other,2,normal,False,True,15.0,12.0,180.0,85.1,False,15.0,15.0,21.0,21.0,21.0,,,,
68ea84f5d89c_squat_barbell_0,68ea84f5d89c,2025-01-07,2025-01-06/2025-01-12,Strength,2025-01-07 11:44:00,2025-01-07 12:37:00,Squat (Barbell),squat,0,normal,False,True,80.0,3.0,240.0,85.1,False,80.0,80.0,88.0,88.0,88.0,,,,
68ea84f5d89c_squat_barbell_1,68ea84f5d89c,2025-01-07,2025-01-06/2025-01-12,Strength,2025-01-07 11:44:00,2025-01-07 12:37:00,Squat (Barbell),squat,1,normal,False,True,90.0,3.0,270.0,85.1,False,90.0,90.0,99.00000000000001,99.00000000000001,99.00000000000001,,,,
68ea84f5d89c_squat_barbell_2,68ea84f5d89c,2025-01-07,2025-01-06/2025-01-12,Strength,2025-01-07 11:44:00,2025-01-07 12:37:00,Squat (Barbell),squat,2,normal,False,True,95.0,3.0,285.0,85.1,False,95.0,95.0,104.50000000000001,104.50000000000001,104.50000000000001,,,,
356f6597ca32_bench_press_barbell_0,356f6597ca32,2025-01-10,2025-01-06/2025-01-12,Upper,2025-01-10 17:59:00,2025-01-10 18:59:00,Bench Press (Barbell),bench_press,0,normal,False,True,70.0,6.0,420.0,85.1,False,70.0,70.0,84.0,84.0,84.0,,,,
356f6597ca32_bench_press_barbell_1,356f6597ca32,2025-01-10,2025-01-06/2025-01-12,Upper,2025-01-10 17:59:00,2025-01-10 18:59:00,Bench Press (Barbell),bench_press,1,normal,False,True,70.0,6.0,420.0,85.1,False,70.0,70.0,84.0,84.0,84.0,,,,
356f6597ca32_bench_press_barbell_2,356f6597ca32,2025-01-10,2025-01-06/2025-01-12,Upper,2025-01-10 17:59:00,2025-01-10 18:59:00,Bench Press (Barbell),bench_press,2,normal,False,True,70.0,6.0,420.0,85.1,False,70.0,70.0,84.0,84.0,84.0,,,,
356f6597ca32_bench_press_barbell_3,356f6597ca32,2025-01-10,2025-01-06/2025-01-12,Upper,2025-01-10 17:59:00,2025-01-10 18:59:00,Bench Press (Barbell),bench_press,3,normal,False,True,75.0,5.0,375.0,85.1,False,75.0,75.0,87.5,87.5,87.5,,,,
356f6597ca32_lat_pulldown_cable_0,356f6597ca32,2025-01-10,2025-01-06/2025-01-12,Upper,2025-01-10 17:59:00,2025-01-10 18:59:00,Lat Pulldown (Cable),other,0,normal,False,True,55.0,10.0,550.0,85.1,False,55.0,55.0,73.33333333333333,73.33333333333333,73.33333333333333,,,,
356f6597ca32_lat_pulldown_cable_1,356f6597ca32,2025-01-10,2025-01-06/2025-01-12,Upper,2025-01-10 17:59:00,2025-01-10 18:59:00,Lat Pulldown (Cable),other,1,normal,False,True,55.0,9.0,495.0,85.1,False,55.0,55.0,71.5,71.5,71.5,,,,
356f6597ca32_lat_pulldown_cable_2,356f6597ca32,2025-01-10,2025-01-06/2025-01-12,Upper,2025-01-10 17:59:00,2025-01-10 18:59:00,Lat Pulldown (Cable),other,2,normal,False,True,55.0,8.0,440.0,85.1,False,55.0,55.0,69.66666666666666,69.66666666666666,69.66666666666666,,,,
356f6597ca32_lat_pulldown_cable_3,356f6597ca32,2025-01-10,2025-01-06/2025-01-12,Upper,2025-01-10 17:59:00,2025-01-10 18:59:00,Lat Pulldown (Cable),other,3,normal,False,True,50.0,8.0,400.0,85.1,False,50.0,50.0,63.33333333333333,63.33333333333333,63.33333333333333,,,,
356f6597ca32_overhead_press_barbell_0,356f6597ca32,2025-01-10,2025-01-06/2025-01-12,Upper,2025-01-10 17:59:00,2025-01-10 18:59:00,Overhead Press (Barbell),other,0,normal,False,True,30.0,8.0,240.0,85.1,False,30.0,30.0,38.0,38.0,38.0,,,,
356f6597ca32_overhead_press_barbell_1,356f6597ca32,2025-01-10,2025-01-06/2025-01-12,Upper,2025-01-10 17:59:00,2025-01-10 18:59:00,Overhead Press (Barbell),other,1,normal,False,True,35.0,8.0,280.0,85.1,False,35.0,35.0,44.33333333333333,44.33333333333333,44.33333333333333,,,,
356f6597ca32_seated_incline_curl_dumbbell_0,356f6597ca32,2025-01-10,2025-01-06/2025-01-12,Upper,2025-01-10 17:59:00,2025-01-10 18:59:00,Seated Incline Curl (Dumbbell),other,0,normal,False,True,24.0,12.0,288.0,85.1,False,24.0,24.0,33.599999999999994,33.599999999999994,33.599999999999994,,,,
356f6597ca32_seated_incline_curl_dumbbell_1,356f6597ca32,2025-01-10,2025-01-06/2025-01-12,Upper,2025-01-10 17:59:00,2025-01-10 18:59:00,Seated Incline Curl (Dumbbell),other,1,normal,False,True,24.0,10.0,240.0,85.1,False,24.0,24.0,32.0,32.0,32.0,,,,
356f6597ca32_seated_incline_curl_dumbbell_2,356f6597ca32,2025-01-10,2025-01-06/2025-01-12,Upper,2025-01-10 17:59:00,2025-01-10 18:59:00,Seated Incline Curl (Dumbbell),other,2,normal,False,True,24.0,10.0,240.0,85.1,False,24.0,24.0,32.0,32.0,32.0,,,,
356f6597ca32_shoulder_press_dumbbell_0,356f6597ca32,2025-01-10,2025-01-06/2025-01-12,Upper,2025-01-10 17:59:00,2025-01-10 18:59:00,Shoulder Press (Dumbbell),other,0,normal,False,True,36.0,10.0,360.0,85.1,False,36.0,36.0,48.0,48.0,48.0,,,,
356f6597ca32_shoulder_press_dumbbell_1,356f6597ca32,2025-01-10,2025-01-06/2025-01-12,Upper,2025-01-10 17:59:00,2025-01-10 18:59:00,Shoulder Press (Dumbbell),other,1,normal,False,True,36.0,10.0,360.0,85.1,False,36.0,36.0,48.0,48.0,48.0,,,,
356f6597ca32_triceps_rope_pushdown_0,356f6597ca32,2025-01-10,2025-01-06/2025-01-12,Upper,2025-01-10 17:59:00,2025-01-10 18:59:00,Triceps Rope Pushdown,other,0,normal,False,True,17.5,15.0,262.5,85.1,False,17.5,17.5,,,,,,,
356f6597ca32_triceps_rope_pushdown_1,356f6597ca32,2025-01-10,2025-01-06/2025-01-12,Upper,2025-01-10 17:59:00,2025-01-10 18:59:00,Triceps Rope Pushdown,other,1,normal,False,True,20.0,11.0,220.0,85.1,False,20.0,20.0,27.333333333333336,27.333333333333336,27.333333333333336,,,,
356f6597ca32_triceps_rope_pushdown_2,356f6597ca32,2025-01-10,2025-01-06/2025-01-12,Upper,2025-01-10 17:59:00,2025-01-10 18:59:00,Triceps Rope Pushdown,other,2,normal,False,True,20.0,9.0,180.0,85.1,False,20.0,20.0,26.0,26.0,26.0,,,,
c639c0890255_bench_press_barbell_0,c639c0890255,2025-01-13,2025-01-13/2025-01-19,Strength,2025-01-13 11:02:00,2025-01-13 12:05:00,Bench Press (Barbell),bench_press,0,normal,False,True,70.0,3.0,210.0,85.1,False,70.0,70.0,77.0,77.0,77.0,,,,
c639c0890255_bench_press_barbell_1,c639c0890255,2025-01-13,2025-01-13/2025-01-19,Strength,2025-01-13 11:02:00,2025-01-13 12:05:00,Bench Press (Barbell),bench_press,1,normal,False,True,75.0,3.0,225.0,85.1,False,75.0,75.0,82.5,82.5,82.5,,,,
c639c0890255_bench_press_barbell_2,c639c0890255,2025-01-13,2025-01-13/2025-01-19,Strength,2025-01-13 11:02:00,2025-01-13 12:05:00,Bench Press (Barbell),bench_press,2,normal,False,True,80.0,3.0,240.0,85.1,False,80.0,80.0,88.0,88.0,88.0,,,,
c639c0890255_bench_press_barbell_3,c639c0890255,2025-01-13,2025-01-13/2025-01-19,Strength,2025-01-13 11:02:00,2025-01-13 12:05:00,Bench Press (Barbell),bench_press,3,normal,False,True,80.0,3.0,240.0,85.1,False,80.0,80.0,88.0,88.0,88.0,,,,
c639c0890255_bench_press_barbell_4,c639c0890255,2025-01-13,2025-01-13/2025-01-19,Strength,2025-01-13 11:02:00,2025-01-13 12:05:00,Bench Press (Barbell),bench_press,4,normal,False,True,80.0,3.0,240.0,85.1,False,80.0,80.0,88.0,88.0,88.0,,,,
c639c0890255_power_clean_0,c639c0890255,2025-01-13,2025-01-13/2025-01-19,Strength,2025-01-13 11:02:00,2025-01-13 12:05:00,Power Clean,power_clean,0,normal,False,True,30.0,5.0,150.0,85.1,False,30.0,30.0,35.0,35.0,35.0,,,,
c639c0890255_power_clean_1,c639c0890255,2025-01-13,2025-01-13/2025-01-19,Strength,2025-01-13 11:02:00,2025-01-13 12:05:00,Power Clean,power_clean,1,normal,False,True,40.0,3.0,120.0,85.1,False,40.0,40.0,44.0,44.0,44.0,,,,
c639c0890255_power_clean_2,c639c0890255,2025-01-13,2025-01-13/2025-01-19,Strength,2025-01-13 11:02:00,2025-01-13 12:05:00,Power Clean,power_clean,2,normal,False,True,50.0,2.0,100.0,85.1,False,50.0,50.0,53.333333333333336,53.333333333333336,53.333333333333336,,,,
c639c0890255_power_clean_3,c639c0890255,2025-01-13,2025-01-13/2025-01-19,Strength,2025-01-13 11:02:00,2025-01-13 12:05:00,Power Clean,power_clean,3,normal,False,True,50.0,2.0,100.0,85.1,False,50.0,50.0,53.333333333333336,53.333333333333336,53.333333333333336,,,,
c639c0890255_power_clean_4,c639c0890255,2025-01-13,2025-01-13/2025-01-19,Strength,2025-01-13 11:02:00,2025-01-13 12:05:00,Power Clean,power_clean,4,normal,False,True,55.0,2.0,110.0,85.1,False,55.0,55.0,58.666666666666664,58.666666666666664,58.666666666666664,,,,
c639c0890255_seated_triceps_press_0,c639c0890255,2025-01-13,2025-01-13/2025-01-19,Strength,2025-01-13 11:02:00,2025-01-13 12:05:00,Seated Triceps Press,other,0,normal,False,True,15.0,15.0,225.0,85.1,False,15.0,15.0,,,,,,,
c639c0890255_seated_triceps_press_1,c639c0890255,2025-01-13,2025-01-13/2025-01-19,Strength,2025-01-13 11:02:00,2025-01-13 12:05:00,Seated Triceps Press,other,1,normal,False,True,15.0,15.0,225.0,85.1,False,15.0,15.0,,,,,,,
c639c0890255_seated_triceps_press_2,c639c0890255,2025-01-13,2025-01-13/2025-01-19,Strength,2025-01-13 11:02:00,2025-01-13 12:05:00,Seated Triceps Press,other,2,normal,False,True,15.0,12.0,180.0,85.1,False,15.0,15.0,21.0,21.0,21.0,,,,
c639c0890255_squat_barbell_0,c639c0890255,2025-01-13,2025-01-13/2025-01-19,Strength,2025-01-13 11:02:00,2025-01-13 12:05:00,Squat (Barbell),squat,0,normal,False,True,80.0,3.0,240.0,85.1,False,80.0,80.0,88.0,88.0,88.0,,,,
c639c0890255_squat_barbell_1,c639c0890255,2025-01-13,2025-01-13/2025-01-19,Strength,2025-01-13 11:02:00,2025-01-13 12:05:00,Squat (Barbell),squat,1,normal,False,True,90.0,3.0,270.0,85.1,False,90.0,90.0,99.00000000000001,99.00000000000001,99.00000000000001,,,,
c639c0890255_squat_barbell_2,c639c0890255,2025-01-13,2025-01-13/2025-01-19,Strength,2025-01-13 11:02:00,2025-01-13 12:05:00,Squat (Barbell),squat,2,normal,False,True,100.0,3.0,300.0,85.1,False,100.0,100.0,110.00000000000001,110.00000000000001,110.00000000000001,,,,
c639c0890255_squat_barbell_3,c639c0890255,2025-01-13,2025-01-13/2025-01-19,Strength,2025-01-13 11:02:00,2025-01-13 12:05:00,Squat (Barbell),squat,3,normal,False,True,100.0,3.0,300.0,85.1,False,100.0,100.0,110.00000000000001,110.00000000000001,110.00000000000001,,,,
6db967d3c4ff_bent_over_row_barbell_0,6db967d3c4ff,2025-01-14,2025-01-13/2025-01-19,Pull 1,2025-01-14 12:29:00,2025-01-14 13:07:00,Bent Over Row (Barbell),other,0,normal,False,True,40.0,10.0,400.0,85.1,False,40.0,40.0,53.33333333333333,53.33333333333333,53.33333333333333,,,,
6db967d3c4ff_bent_over_row_barbell_1,6db967d3c4ff,2025-01-14,2025-01-13/2025-01-19,Pull 1,2025-01-14 12:29:00,2025-01-14 13:07:00,Bent Over Row (Barbell),other,1,normal,False,True,40.0,10.0,400.0,85.1,False,40.0,40.0,53.33333333333333,53.33333333333333,53.33333333333333,,,,
6db967d3c4ff_bent_over_row_barbell_2,6db967d3c4ff,2025-01-14,2025-01-13/2025-01-19,Pull 1,2025-01-14 12:29:00,2025-01-14 13:07:00,Bent Over Row (Barbell),other,2,normal,False,True,50.0,8.0,400.0,85.1,False,50.0,50.0,63.33333333333333,63.33333333333333,63.33333333333333,,,,
6db967d3c4ff_bent_over_row_barbell_3,6db967d3c4ff,2025-01-14,2025-01-13/2025-01-19,Pull 1,2025-01-14 12:29:00,2025-01-14 13:07:00,Bent Over Row (Barbell),other,3,normal,False,True,50.0,8.0,400.0,85.1,False,50.0,50.0,63.33333333333333,63.33333333333333,63.33333333333333,,,,
6db967d3c4ff_iso_lateral_high_row_machine_0,6db967d3c4ff,2025-01-14,2025-01-13/2025-01-19,Pull 1,2025-01-14 12:29:00,2025-01-14 13:07:00,Iso-Lateral High Row (Machine),other,0,normal,False,True,80.0,10.0,800.0,85.1,False,80.0,80.0,106.66666666666666,106.66666666666666,106.66666666666666,,,,
6db967d3c4ff_iso_lateral_high_row_machine_1,6db967d3c4ff,2025-01-14,2025-01-13/2025-01-19,Pull 1,2025-01-14 12:29:00,2025-01-14 13:07:00,Iso-Lateral High Row (Machine),other,1,normal,False,True,80.0,8.0,640.0,85.1,False,80.0,80.0,101.33333333333333,101.33333333333333,101.33333333333333,,,,
6db967d3c4ff_iso_lateral_high_row_machine_2,6db967d3c4ff,2025-01-14,2025-01-13/2025-01-19,Pull 1,2025-01-14 12:29:00,2025-01-14 13:07:00,Iso-Lateral High Row (Machine),other,2,normal,False,True,80.0,8.0,640.0,85.1,False,80.0,80.0,101.33333333333333,101.33333333333333,101.33333333333333,,,,
6db967d3c4ff_iso_lateral_high_row_machine_3,6db967d3c4ff,2025-01-14,2025-01-13/2025-01-19,Pull 1,2025-01-14 12:29:00,2025-01-14 13:07:00,Iso-Lateral High Row (Machine),other,3,normal,False,True,80.0,7.0,560.0,85.1,False,80.0,80.0,98.66666666666667,98.66666666666667,98.66666666666667,,,,
6db967d3c4ff_seated_incline_curl_dumbbell_0,6db967d3c4ff,2025-01-14,2025-01-13/2025-01-19,Pull 1,2025-01-14 12:29:00,2025-01-14 13:07:00,Seated Incline Curl (Dumbbell),other,0,normal,False,True,20.0,12.0,240.0,85.1,False,20.0,20.0,28.0,28.0,28.0,,,,
6db967d3c4ff_seated_incline_curl_dumbbell_1,6db967d3c4ff,2025-01-14,2025-01-13/2025-01-19,Pull 1,2025-01-14 12:29:00,2025-01-14 13:07:00,Seated Incline Curl (Dumbbell),other,1,normal,False,True,20.0,15.0,300.0,85.1,False,20.0,20.0,,,,,,,
6db967d3c4ff_seated_incline_curl_dumbbell_2,6db967d3c4ff,2025-01-14,2025-01-13/2025-01-19,Pull 1,2025-01-14 12:29:00,2025-01-14 13:07:00,Seated Incline Curl (Dumbbell),other,2,normal,False,True,28.0,7.0,196.0,85.1,False,28.0,28.0,34.53333333333333,34.53333333333333,34.53333333333333,,,,
f22961a76a8e_bench_press_barbell_0,f22961a76a8e,2025-01-15,2025-01-13/2025-01-19,Push,2025-01-15 20:11:00,2025-01-15 20:51:00,Bench Press (Barbell),bench_press,0,normal,False,True,60.0,5.0,300.0,85.1,False,60.0,60.0,70.0,70.0,70.0,,,,Triplo fermo
f22961a76a8e_bench_press_barbell_1,f22961a76a8e,2025-01-15,2025-01-13/2025-01-19,Push,2025-01-15 20:11:00,2025-01-15 20:51:00,Bench Press (Barbell),bench_press,1,normal,False,True,60.0,5.0,300.0,85.1,False,60.0,60.0,70.0,70.0,70.0,,,,Triplo fermo
f22961a76a8e_bench_press_barbell_2,f22961a76a8e,2025-01-15,2025-01-13/2025-01-19,Push,2025-01-15 20:11:00,2025-01-15 20:51:00,Bench Press (Barbell),bench_press,2,normal,False,True,65.0,5.0,325.0,85.1,False,65.0,65.0,75.83333333333334,75.83333333333334,75.83333333333334,,,,Triplo fermo
f22961a76a8e_bench_press_barbell_3,f22961a76a8e,2025-01-15,2025-01-13/2025-01-19,Push,2025-01-15 20:11:00,2025-01-15 20:51:00,Bench Press (Barbell),bench_press,3,normal,False,True,65.0,5.0,325.0,85.1,False,65.0,65.0,75.83333333333334,75.83333333333334,75.83333333333334,,,,Triplo fermo
f22961a76a8e_decline_crunch_0,f22961a76a8e,2025-01-15,2025-01-13/2025-01-19,Push,2025-01-15 20:11:00,2025-01-15 20:51:00,Decline Crunch,other,0,normal,False,True,,12.0,0.0,85.1,False,,,,,,,,,
f22961a76a8e_decline_crunch_1,f22961a76a8e,2025-01-15,2025-01-13/2025-01-19,Push,2025-01-15 20:11:00,2025-01-15 20:51:00,Decline Crunch,other,1,normal,False,True,,12.0,0.0,85.1,False,,,,,,,,,
f22961a76a8e_overhead_press_barbell_0,f22961a76a8e,2025-01-15,2025-01-13/2025-01-19,Push,2025-01-15 20:11:00,2025-01-15 20:51:00,Overhead Press (Barbell),other,0,normal,False,True,20.0,8.0,160.0,85.1,False,20.0,20.0,25.333333333333332,25.333333333333332,25.333333333333332,,,,
f22961a76a8e_overhead_press_barbell_1,f22961a76a8e,2025-01-15,2025-01-13/2025-01-19,Push,2025-01-15 20:11:00,2025-01-15 20:51:00,Overhead Press (Barbell),other,1,normal,False,True,30.0,8.0,240.0,85.1,False,30.0,30.0,38.0,38.0,38.0,,,,
f22961a76a8e_overhead_press_barbell_2,f22961a76a8e,2025-01-15,2025-01-13/2025-01-19,Push,2025-01-15 20:11:00,2025-01-15 20:51:00,Overhead Press (Barbell),other,2,normal,False,True,40.0,5.0,200.0,85.1,False,40.0,40.0,46.66666666666667,46.66666666666667,46.66666666666667,,,,
f22961a76a8e_overhead_press_barbell_3,f22961a76a8e,2025-01-15,2025-01-13/2025-01-19,Push,2025-01-15 20:11:00,2025-01-15 20:51:00,Overhead Press (Barbell),other,3,normal,False,True,40.0,5.0,200.0,85.1,False,40.0,40.0,46.66666666666667,46.66666666666667,46.66666666666667,,,,
f22961a76a8e_triceps_extension_machine_0,f22961a76a8e,2025-01-15,2025-01-13/2025-01-19,Push,2025-01-15 20:11:00,2025-01-15 20:51:00,Triceps Extension (Machine),other,0,normal,False,True,40.0,15.0,600.0,85.1,False,40.0,40.0,,,,,,,
f22961a76a8e_triceps_extension_machine_1,f22961a76a8e,2025-01-15,2025-01-13/2025-01-19,Push,2025-01-15 20:11:00,2025-01-15 20:51:00,Triceps Extension (Machine),other,1,normal,False,True,80.0,13.0,1040.0,85.1,False,80.0,80.0,,,,,,,
f22961a76a8e_triceps_extension_machine_2,f22961a76a8e,2025-01-15,2025-01-13/2025-01-19,Push,2025-01-15 20:11:00,2025-01-15 20:51:00,Triceps Extension (Machine),other,2,normal,False,True,80.0,12.0,960.0,85.1,False,80.0,80.0,112.0,112.0,112.0,,,,
f22961a76a8e_triceps_extension_machine_3,f22961a76a8e,2025-01-15,2025-01-13/2025-01-19,Push,2025-01-15 20:11:00,2025-01-15 20:51:00,Triceps Extension (Machine),other,3,normal,False,True,80.0,12.0,960.0,85.1,False,80.0,80.0,112.0,112.0,112.0,,,,
605a77c8622d_bench_press_barbell_0,605a77c8622d,2025-01-17,2025-01-13/2025-01-19,Upper,2025-01-17 13:05:00,2025-01-17 14:05:00,Bench Press (Barbell),bench_press,0,normal,False,True,60.0,8.0,480.0,85.1,False,60.0,60.0,76.0,76.0,76.0,,,,
605a77c8622d_bench_press_barbell_1,605a77c8622d,2025-01-17,2025-01-13/2025-01-19,Upper,2025-01-17 13:05:00,2025-01-17 14:05:00,Bench Press (Barbell),bench_press,1,normal,False,True,65.0,8.0,520.0,85.1,False,65.0,65.0,82.33333333333333,82.33333333333333,82.33333333333333,,,,
605a77c8622d_bench_press_barbell_2,605a77c8622d,2025-01-17,2025-01-13/2025-01-19,Upper,2025-01-17 13:05:00,2025-01-17 14:05:00,Bench Press (Barbell),bench_press,2,normal,False,True,70.0,8.0,560.0,85.1,False,70.0,70.0,88.66666666666666,88.66666666666666,88.66666666666666,,,,
605a77c8622d_bench_press_barbell_3,605a77c8622d,2025-01-17,2025-01-13/2025-01-19,Upper,2025-01-17 13:05:00,2025-01-17 14:05:00,Bench Press (Barbell),bench_press,3,normal,False,True,70.0,6.0,420.0,85.1,False,70.0,70.0,84.0,84.0,84.0,,,,
605a77c8622d_bicep_curl_cable_0,605a77c8622d,2025-01-17,2025-01-13/2025-01-19,Upper,2025-01-17 13:05:00,2025-01-17 14:05:00,Bicep Curl (Cable),other,0,normal,False,True,17.5,12.0,210.0,85.1,False,17.5,17.5,24.5,24.5,24.5,,,,
605a77c8622d_bicep_curl_cable_1,605a77c8622d,2025-01-17,2025-01-13/2025-01-19,Upper,2025-01-17 13:05:00,2025-01-17 14:05:00,Bicep Curl (Cable),other,1,normal,False,True,20.0,12.0,240.0,85.1,False,20.0,20.0,28.0,28.0,28.0,,,,
605a77c8622d_bicep_curl_cable_2,605a77c8622d,2025-01-17,2025-01-13/2025-01-19,Upper,2025-01-17 13:05:00,2025-01-17 14:05:00,Bicep Curl (Cable),other,2,normal,False,True,22.5,12.0,270.0,85.1,False,22.5,22.5,31.499999999999996,31.499999999999996,31.499999999999996,,,,
605a77c8622d_lat_pulldown_cable_0,605a77c8622d,2025-01-17,2025-01-13/2025-01-19,Upper,2025-01-17 13:05:00,2025-01-17 14:05:00,Lat Pulldown (Cable),other,0,normal,False,True,50.0,10.0,500.0,85.1,False,50.0,50.0,66.66666666666666,66.66666666666666,66.66666666666666,,,,
605a77c8622d_lat_pulldown_cable_1,605a77c8622d,2025-01-17,2025-01-13/2025-01-19,Upper,2025-01-17 13:05:00,2025-01-17 14:05:00,Lat Pulldown (Cable),other,1,normal,False,True,55.0,10.0,550.0,85.1,False,55.0,55.0,73.33333333333333,73.33333333333333,73.33333333333333,,,,
605a77c8622d_lat_pulldown_cable_2,605a77c8622d,2025-01-17,2025-01-13/2025-01-19,Upper,2025-01-17 13:05:00,2025-01-17 14:05:00,Lat Pulldown (Cable),other,2,normal,False,True,60.0,7.0,420.0,85.1,False,60.0,60.0,74.0,74.0,74.0,,,,
605a77c8622d_lat_pulldown_cable_3,605a77c8622d,2025-01-17,2025-01-13/2025-01-19,Upper,2025-01-17 13:05:00,2025-01-17 14:05:00,Lat Pulldown (Cable),other,3,normal,False,True,55.0,9.0,495.0,85.1,False,55.0,55.0,71.5,71.5,71.5,,,,
605a77c8622d_shoulder_press_dumbbell_0,605a77c8622d,2025-01-17,2025-01-13/2025-01-19,Upper,2025-01-17 13:05:00,2025-01-17 14:05:00,Shoulder Press (Dumbbell),other,0,normal,False,True,36.0,8.0,288.0,85.1,False,36.0,36.0,45.599999999999994,45.599999999999994,45.599999999999994,,,,
605a77c8622d_shoulder_press_dumbbell_1,605a77c8622d,2025-01-17,2025-01-13/2025-01-19,Upper,2025-01-17 13:05:00,2025-01-17 14:05:00,Shoulder Press (Dumbbell),other,1,normal,False,True,40.0,8.0,320.0,85.1,False,40.0,40.0,50.666666666666664,50.666666666666664,50.666666666666664,,,,
605a77c8622d_shoulder_press_dumbbell_2,605a77c8622d,2025-01-17,2025-01-13/2025-01-19,Upper,2025-01-17 13:05:00,2025-01-17 14:05:00,Shoulder Press (Dumbbell),other,2,normal,False,True,44.0,8.0,352.0,85.1,False,44.0,44.0,55.733333333333334,55.733333333333334,55.733333333333334,,,,
605a77c8622d_triceps_rope_pushdown_0,605a77c8622d,2025-01-17,2025-01-13/2025-01-19,Upper,2025-01-17 13:05:00,2025-01-17 14:05:00,Triceps Rope Pushdown,other,0,normal,False,True,17.5,12.0,210.0,85.1,False,17.5,17.5,24.5,24.5,24.5,,,,
605a77c8622d_triceps_rope_pushdown_1,605a77c8622d,2025-01-17,2025-01-13/2025-01-19,Upper,2025-01-17 13:05:00,2025-01-17 14:05:00,Triceps Rope Pushdown,other,1,normal,False,True,20.0,10.0,200.0,85.1,False,20.0,20.0,26.666666666666664,26.666666666666664,26.666666666666664,,,,
605a77c8622d_triceps_rope_pushdown_2,605a77c8622d,2025-01-17,2025-01-13/2025-01-19,Upper,2025-01-17 13:05:00,2025-01-17 14:05:00,Triceps Rope Pushdown,other,2,normal,False,True,20.0,8.0,160.0,85.1,False,20.0,20.0,25.333333333333332,25.333333333333332,25.333333333333332,,,,
a81185310fd6_bench_press_barbell_0,a81185310fd6,2025-01-20,2025-01-20/2025-01-26,Strength,2025-01-20 09:17:00,2025-01-20 10:21:00,Bench Press (Barbell),bench_press,0,normal,False,True,75.0,3.0,225.0,85.1,False,75.0,75.0,82.5,82.5,82.5,,,,
a81185310fd6_bench_press_barbell_1,a81185310fd6,2025-01-20,2025-01-20/2025-01-26,Strength,2025-01-20 09:17:00,2025-01-20 10:21:00,Bench Press (Barbell),bench_press,1,normal,False,True,80.0,3.0,240.0,85.1,False,80.0,80.0,88.0,88.0,88.0,,,,
a81185310fd6_bench_press_barbell_2,a81185310fd6,2025-01-20,2025-01-20/2025-01-26,Strength,2025-01-20 09:17:00,2025-01-20 10:21:00,Bench Press (Barbell),bench_press,2,normal,False,True,80.0,3.0,240.0,85.1,False,80.0,80.0,88.0,88.0,88.0,,,,
